"","geneid_3310","geneid_2978","geneid_6352","geneid_2621","geneid_5337","geneid_10594","geneid_826","geneid_11224","geneid_1982","geneid_8664","geneid_11315","geneid_6727","geneid_2665","geneid_6135","geneid_377","geneid_3183","geneid_4735","geneid_3178","geneid_6233","geneid_6207","geneid_2197","geneid_1072","geneid_6141","geneid_8665","geneid_6193","geneid_6155","geneid_6164","geneid_4677","geneid_56910","geneid_6143","geneid_5250","geneid_6205","geneid_6133","geneid_1655","geneid_6128","geneid_23399","geneid_4736","geneid_11335","geneid_10657","geneid_51493","geneid_2079","geneid_23","geneid_1603","geneid_7528","geneid_10899","geneid_11143","geneid_7705","geneid_9092","geneid_3608","geneid_9552","geneid_8882","geneid_6881","geneid_10438","geneid_4841","geneid_23020","geneid_387","geneid_10921","geneid_6229","geneid_6156","geneid_3326","geneid_375","geneid_3550","geneid_821","geneid_9733","geneid_27013","geneid_10285","geneid_4670","geneid_2987","geneid_79036","geneid_4946","geneid_533","geneid_23326","geneid_10944","geneid_6923","geneid_1327","geneid_10959","geneid_6124","geneid_2339","geneid_6230","geneid_6167","geneid_3094","geneid_1938","geneid_6204","geneid_3190","geneid_51433","geneid_3192","geneid_8661","geneid_7184","geneid_4478","geneid_81","geneid_351","geneid_5573","geneid_1832","geneid_5885","geneid_9948","geneid_4691","geneid_163","geneid_1173","geneid_1213","geneid_9761"
"COLO_684",9.04491805514236,3.80154741672571,5.51452973253676,8.89899959076287,4.58173933821261,11.0399010913484,10.4862971512084,12.4199373555787,10.8045880091836,11.0267373528295,12.1453593386352,11.9563730034099,11.4771795228478,12.1692738544423,10.801883051965,12.0204836753847,11.6580521123383,13.7445701859805,13.0237984710738,13.5682688194533,13.2898472279648,13.4938798037868,13.3747080293263,11.9054717773755,13.5257278792307,13.4932169724731,13.3249782023179,11.7131177212296,11.6838431451988,12.9529275738426,12.5352140305064,14.001776572971,13.4770377398578,10.2489492330359,13.1131043177764,10.0428945337982,12.82856657372,12.0530414163988,12.2339199350917,8.37731358481057,12.9938503679271,10.0732341530634,10.46738015675,11.4460266998096,11.7308132283584,9.29850815666172,11.0682972380131,9.88721383689766,10.0932076619838,10.880921682465,9.00199259245192,10.5193885970717,9.18115731368735,12.9538906280469,11.7208083679685,10.7925874318948,12.0986044732706,13.6009494172976,13.7460340444648,12.1198199219353,12.1447556014389,9.83172096994822,11.9274849766686,7.82231308901408,9.33240820068145,10.4526568606803,11.0507608960901,10.449469958828,10.6043628265072,12.8734293164248,11.3214119346254,11.3747956153755,9.43519037313264,11.8095396037868,12.1871058016096,11.1872244493309,12.7528717112766,11.8710982940504,12.71902086952,13.6330306171992,11.5644376398548,13.5759649580348,13.822709900253,10.6234984909171,10.7238671661455,11.6425474355078,11.1602619075009,10.9234348591478,7.73897713346346,10.2072311883907,10.6736007331606,9.74647392860379,4.54771089721116,11.7595164186607,9.57304411540703,12.0285007967793,9.70972170357384,10.3387921587677,10.5830181192527,9.44327064496692
"COLO_792",4.72816223105471,3.76690600913191,4.71337246614465,9.22064371884363,4.85732132770094,10.3220264306669,11.6939172090195,12.7604251133892,11.1792055391397,10.7662961257964,11.9370993999141,10.843782862005,10.7484009110671,10.9845975517779,11.797692933534,11.1935882041876,11.69095012949,12.4228255797448,12.6506220105415,13.5220201524347,13.261036178849,13.8947757895245,13.1512291287987,12.6945382172384,13.0886075002434,13.5717674633132,12.9179814514763,11.8636485259905,12.5258348197987,12.6969371198658,13.2997536322475,13.7292502617055,13.0870280682415,11.3736192428854,10.9282307193504,10.0808506486843,12.4743505116037,10.7564644366596,11.9106045596124,10.9302978816718,11.8421746816033,9.90797610951566,11.8229678761609,10.5596515348336,11.2101622726576,9.39784393915079,8.82698876925211,10.021287624111,8.90883285529424,9.25073307125151,8.60675380714134,12.1004806830993,9.4940589441228,12.4781794733955,10.8099405421823,12.7660441779029,10.8040495042053,11.8560590398928,13.3059391125631,10.2613767836953,11.7577041510722,7.05453105709408,11.8519673294333,8.26684338567642,10.6829513591178,9.01198502877278,9.68638110075386,10.5089245781961,10.5024228062155,13.0513077012434,11.9737375794362,11.1620214597036,10.0189849040242,11.6316766854807,12.1031230538532,11.4297584634626,11.8829033914224,10.0026911409438,10.534964688978,13.1486728597433,11.8881667224868,13.5145269693588,14.0371615882715,11.1050559020454,10.9723120991024,10.462005785006,8.90548190543911,8.28151819764968,10.0113195759785,9.68807124465565,11.0291678582949,11.5099657772588,10.091055199038,10.4991325102238,11.5643513759454,10.5981822887613,10.0431500068701,11.1289845170599,12.1013331739182,10.1660270088428
"COLO_824",4.97457345905381,3.62177874988411,4.32670281079274,9.68370255883836,4.34595372268863,10.5506762990888,10.9957481900767,12.473443732949,11.5095106440463,11.5911624609825,12.06676012263,11.925262896715,11.9693190019278,12.2945662132661,10.2517056355517,11.6105600214131,11.9543879864815,13.2898820329465,13.4212892740211,13.2148431392998,12.9275587248577,13.329195932042,12.9562131541499,11.2827551424158,13.0220597707612,13.528420510147,13.3898287685481,12.7382416827145,11.8801042525314,12.9027208295423,12.2822762363653,13.6344810719011,13.492416637243,10.8448881294531,12.7525807042962,9.76871400488918,12.6948441101558,11.8612161075033,11.884307448197,9.69892918501486,12.6751094043603,10.4251999007046,10.464475509689,11.0701214099572,11.5730919528836,8.50582881817243,10.9215414573927,9.37102536911409,9.77801487143568,9.50917672502846,9.11306673567272,9.87108420667988,9.13763616171293,12.5001072708227,11.5603294446905,11.8989242806107,11.8862335241937,13.8480180945383,13.7472925291993,12.1255589636574,11.9452738915221,10.145596907189,12.5065917449303,8.27261244112266,9.20259275570251,10.1599018235648,10.2653083694718,10.4319691077343,9.82988663705866,12.6076136602161,11.3805264788482,10.435799747191,10.7302759147203,12.176399250859,11.9184725898598,11.4817438956346,12.5826976797665,11.3636544708547,12.4781046611082,13.4930605085587,12.4711326285536,13.3132717370139,14.1557251218527,11.1046607254307,10.4968748879022,12.0849021405546,10.9984615549563,11.1222274614525,8.79386874812312,10.9478003629362,10.6142431658004,9.4284975816516,10.4601126137372,11.7820387404667,10.3546357710891,12.4647790720505,9.72490730908057,10.0202116664506,11.376649931564,9.41766246080769
"COR_L23",4.53379431427889,3.63949848688557,4.48555943741433,9.28853796106192,4.78789955658757,10.3885229603148,10.8432936758058,12.6655929785422,12.4152476156451,11.7919211344999,12.2441889406068,11.986045750201,12.1652077424344,13.0604826161646,10.9219833887349,12.2618556346303,11.7277159782683,13.4813445565743,13.3359689132445,13.832219392058,12.8842269738219,13.334228450914,13.1898617838293,12.1916194934394,12.9400486515921,13.4128318397465,13.2593626886503,12.1432114489448,11.1753302941309,13.5351655108788,12.635844958412,13.7604423706538,13.7611977353781,11.5200047930385,13.4262029677475,8.74360992498321,12.9098591380626,11.765085814911,12.0278122269816,10.0311734134831,12.5475312648274,9.73814143656211,11.472876111984,11.5162450299414,10.7308431898003,8.25375933202015,10.6630922472001,9.44106890361138,10.4246603200424,9.72078519893284,10.1551256721405,10.5405357380953,9.7109519727244,13.1103296663869,10.9242382629029,12.1537084778474,11.3473138007803,13.9928661414288,13.7868262834414,12.8758004274702,11.9491585335987,10.3767367018943,12.0754615006028,8.51876687798972,8.42302077546407,9.76134354297127,10.7665046274165,9.30311904228288,9.4839255534376,12.9194071331972,9.55248727580247,10.0159468181498,11.0815913349552,11.3382055156872,11.6588794337321,11.5902558405134,13.1562021394256,11.5441958945802,12.885350159143,13.9174376405583,11.1106535778537,13.1871253193505,13.8342593182761,11.5250928342432,10.3959533406065,12.1450348251019,10.7718535796662,12.6906112602905,12.137287137169,10.2241506989235,10.8315476664983,10.4185890161398,10.947107263398,11.3188818365573,10.761028486392,12.9298044403539,9.28556399004759,10.7423347249368,11.6124897170742,9.42308796251858
"CTB_1",9.38476112430087,3.70450930173436,4.09367451484836,6.57609039488947,4.28341159032308,10.3513168028731,9.71583692831325,13.1338502205089,11.8200148630063,11.9155309554869,11.4336247852487,11.9042934251885,12.2277328257624,13.369911608293,9.57345924324108,11.9723449463791,11.2111124017819,13.7485250167745,13.4356446823708,13.8263568239426,13.0812403900622,12.7568752751576,13.5008225699035,12.4471116347941,13.53061583329,13.6434146927497,12.9146764789653,11.6452644012384,11.4587442852185,13.5478796317128,12.7227737936754,14.1024143378738,13.8619555959085,11.8204693625554,13.4932488980367,9.59554231413759,13.4295472546495,12.2669353485379,11.9911087055521,9.66247166911448,12.4181547968855,9.23392749501431,10.5105354960786,11.3813952004922,11.3096309772484,9.01365570835228,10.9781897856449,8.94594775204863,10.8469767704874,9.70049352343895,9.39931139566295,10.0685401550366,10.0652332750368,12.9164283392171,10.8871239939352,12.4052223335216,11.1337395254406,14.1116565695912,13.7701354605021,12.237328453469,11.772108751904,9.99273629482175,11.4838852773309,9.18302811245333,8.37708785153056,10.3319881087563,10.689579420192,10.247130902749,9.53698413842049,13.0656675268979,9.9589267582919,10.0607497537785,11.0485409840782,11.5919425035145,12.1393313004298,11.5002582006019,13.2209008160845,11.1333917574116,13.3056213739623,13.6739496805982,12.3409530820125,13.3557426821411,13.8180945767475,11.0184868825478,11.0996040009901,11.7060723227503,11.1064437540159,12.150517541858,10.2266018715902,7.55187144846498,4.64783112762636,10.7864929425761,4.29938908216553,11.9512792345905,10.2860241309905,11.978846261378,7.25791808998641,9.44736358045503,10.5441279106803,8.67554275604039
"CW_2",4.58124977724136,3.76039310215436,5.74616987928323,10.1141031398219,4.36266940326008,10.8346716180219,11.9322814998989,12.5921939171817,10.6133145224615,11.6701080458627,12.2241144517489,11.9616903098693,11.2786525284967,12.4970539230572,12.0521918358817,11.5470700749332,11.7453696078022,13.5741508849524,13.3448398974803,13.484393366929,13.3413309942796,13.6962983274631,13.406066293289,12.1381337011287,13.4150960378551,13.4964957484165,13.4866992683547,12.4108122844838,12.2909037107193,13.1239223937753,12.4525606110886,13.9059319251613,13.5406880889951,10.2888325756656,13.0416255628108,10.4057782616147,12.8288470122688,11.2221455055905,11.8247281548604,9.87926148680371,12.8584721212308,9.74646466421809,11.1401780382995,11.3857917068784,11.5593862038047,9.11877087248088,11.1660875502349,9.4901941559398,8.65725705031159,10.5261433983357,9.73412809717275,10.7907864539133,9.86044388822822,12.6150948936046,11.1706517459231,11.3751559316412,12.1878008032893,13.5676420436487,13.5931995792243,11.3706462203945,12.1128233096904,10.0685141102669,12.4613008892553,9.22574753957006,9.87708445016519,10.3766001919205,10.7554227425754,10.288772356549,10.2823311356183,13.3812605406462,11.180829836249,10.8433636720345,10.035950139975,12.3193547596462,12.2604655840086,11.9602448234068,12.7306744774748,10.8930151784753,12.8887305866835,13.6506134753424,11.8550605214806,13.5716295529901,13.8344879283707,10.3258272339063,11.3886512742575,11.2022821439037,10.715443309538,11.4506546146507,4.03890781431947,10.8943091174537,11.2469197272209,10.0311529458083,11.1307644786527,11.4773697397499,9.74567188108404,12.5950568108346,10.5069331941518,10.2648087817646,11.421289615094,11.0642211812674
"D_247MG",4.55472955283506,3.76711282265108,4.05153610062437,10.609106314901,4.68474252633265,9.4051724509719,11.5486683328726,12.6806746151957,12.3992916692022,10.8329505788657,11.567835949396,12.3939665227416,11.5626848886737,12.5485073648282,10.5721990049834,11.7241180423454,12.4788545656059,13.4291037365589,13.2260170371688,13.2631846540883,12.4532066432273,13.7818374653564,13.1258672926169,11.789074391983,12.8578565897467,13.3291892719487,13.4195614947752,11.2731353312114,11.4316313219742,13.049546482639,12.7688242643623,13.7546636138161,13.5816592212481,12.3522348970818,12.6877070698606,9.13279484075406,12.6081715763918,12.3532724150392,11.8326841294485,9.56451879950648,12.1363587597958,9.11580478370252,11.6290902439572,11.0136675201908,10.8112710685351,8.69710269997524,10.8032589348933,7.85571699637215,10.678503025416,9.86376317994853,8.57931381665652,10.6606962264474,10.0366415489876,12.5394850532647,10.4815002545147,12.8630015960204,10.8335358676567,13.8370729575951,13.6417478942378,11.4287820645479,11.6814602772031,9.98310704484593,11.6468488766565,7.79487130148206,9.34315952805379,9.85030679207389,10.2157722985969,10.1636031617735,9.8192929218123,12.8507721635451,10.2238277116875,10.9805968788818,11.1108225388748,11.6931361416294,11.8777699987619,11.251079462799,12.442870525771,11.0897597484697,12.5619324791044,13.5230632226509,11.8707844504753,12.9451183925072,13.470059499871,11.3712371935018,10.3403337903596,11.3976026764667,10.3925101082742,12.0957267281715,10.6217628482582,10.1792478936024,11.2531987050576,10.93659931054,5.04421683877402,10.9838970760466,11.4079545663972,11.6599056249214,9.26052243880879,11.2296278487161,12.1983380903814,9.31246232125868
"D_263MG",4.67378839561187,3.71783303834338,4.23653805739862,9.55216558828841,4.43486958621724,9.62213161101502,11.3165043370443,12.7935116645387,11.5442866131218,11.96587464266,12.600468741315,11.8767010160641,11.801402054254,13.0049494016942,10.3027980754572,11.5516037865376,12.3170042036932,13.2910945373647,13.3835447874868,13.5067125140617,13.1581611369253,14.0231445923824,13.3935193580612,12.0268775586817,13.3887016466589,13.927704137302,13.4021384159698,11.0925222835523,11.2516274122654,13.253005159682,12.5523565637992,14.0201213588744,13.3390899203573,10.9268845982059,13.1238670607595,10.6002046665573,12.9149744488288,11.2705771595651,11.9220249115097,10.2720739689574,12.7265498351413,10.8930040182775,11.5145317610932,10.7444044166687,11.4317852904028,9.15972222406175,10.9636588214492,10.8696359257708,10.5178950808194,10.1532754777158,9.9687329481627,11.102466258563,9.9139776207467,13.1347945314061,11.0688868922112,12.0378918084166,11.3886733646753,13.8918335269856,13.727685338971,11.2899121079277,11.6789261889847,10.6207506983504,11.6267775947143,7.95282444947093,9.72719558172492,9.66770959752042,10.35560340175,10.5221654574182,10.0114020635388,12.7912662100501,10.7655985669293,9.46121161887219,10.567973564778,11.3399907768404,12.0049102004034,11.3035854793613,12.6196466177086,11.1944629056498,12.9077582033243,13.678268802196,11.5869372542885,13.3749727640212,13.7632009809266,10.5260280675787,10.737046371225,11.5490409722327,10.8216312017956,11.7631281479356,11.5158689330735,10.4285027674003,11.2720163548704,10.0242648279128,6.22657899738343,10.5176872604406,10.7206505954849,12.3524226552572,10.1287632788071,10.4834925518881,11.9030526849506,9.53315553220331
"D_283MED",4.40311400652186,9.5472330715981,6.6298619240852,5.92121064730226,4.26284653534558,10.2753398772014,11.0689987002875,12.7320939172803,12.0241820913184,11.9258836132486,12.3520222900512,12.5210255063448,12.162771049327,13.0090267187685,9.82101721111079,12.1909100380796,12.2235390793889,13.6878849847518,13.4225208615088,13.6312877017332,12.916185332058,13.3483054605227,13.2625680851664,12.5272193272946,13.2813879144972,13.753391079701,13.3517367266354,11.8457236572132,12.0104356020945,13.581375686565,12.9655507874243,13.9174552623328,13.6104433268103,12.0124155413179,13.241588474673,8.47481659561644,13.2019752762391,11.5410959147345,12.2667690001023,10.4220027715736,12.6868771436314,10.4673533008302,11.5937538970236,11.3464963790052,11.5621290382251,10.1228151696747,11.0270207489904,9.21176922267429,11.2528228783168,9.58929955625446,9.09712910949934,9.6734012267624,9.77323947510808,13.0674951976401,11.4082351700151,12.7607881954146,11.4915924436264,14.0357310589745,13.9920177020118,12.7070285019935,11.8930477618925,10.0702375789342,12.1365032125592,8.99813717519198,8.91629358963195,10.7960715417689,11.2855005936505,10.0375667225221,9.64061027504894,12.4896524262165,10.5494954125538,11.4154364795309,10.9885091265475,11.9603122560429,11.3679574831481,11.6195549840186,12.9687446002966,10.942308351186,12.7198147717578,13.5947756315616,11.7728101887909,13.2504715967003,13.6985337731371,11.3392538484059,11.0711470696903,12.157514924188,11.2806861750413,11.8761514424566,4.69301566955364,7.86802483824246,7.4140145214919,10.7375256220711,11.8143378445178,11.8398541816245,10.996074007156,12.5890073079061,9.59069176447466,10.902230335556,12.7070604865608,9.0141178822582
"D_336MG",4.34027251068979,3.5944917043818,4.45484988881736,8.19042670927124,4.77932889874247,10.5238272504247,10.8277763736901,12.2593680323498,11.6962691157919,10.1972970007555,12.7208831585493,12.4822277992402,11.2954847888166,12.5460414340101,10.3778092090395,11.5271365138039,12.2875829697407,13.2274924660246,13.1139311387868,13.2578759734124,12.3900715798497,13.5687648389859,12.5094680163814,11.2493276220181,12.6613237360304,13.4978354885217,13.2516458949346,11.4939693174452,11.3234325421309,13.1854825101971,12.4753569003218,13.6527388607868,13.6022850851101,11.9776832222038,12.8604977175609,9.43114123855923,12.3355286540139,11.7781012211263,12.0192319769389,9.42759357250926,12.1106581759802,9.96173086741541,11.3853587908208,10.593391834672,11.7637741937392,8.49100269986633,10.4532989354178,8.52135346116807,10.6219977511155,10.2259906672227,8.53883136110016,10.0402656265029,9.84424826258078,12.6568180061529,10.8917726573032,12.62094519411,11.0206044809584,13.5772277018143,13.7192546029225,11.9169359571757,12.168594162404,10.0439001098693,11.9120678237595,8.07165596120545,9.0201147709702,8.98146809304342,10.2733663497317,10.6696741561378,10.06543870396,12.7197614392041,11.2872000542825,10.9296699854784,10.3187834814469,11.3748584744842,11.784943837744,11.7191176453186,12.4288125732166,11.2117457431442,12.4153327481921,13.5049721454609,11.6769633043119,12.8462912144695,13.5894093597393,11.2618652632651,11.1215557301004,11.1515348518632,10.3948772280107,12.6908134671694,11.5782236009933,9.9713197498372,11.3422520737382,11.2253742549581,9.07767487310807,11.0970553534521,11.5521779768609,11.7872200355656,9.05201939584686,11.2179174243584,12.2960382979299,9.52234484236662
"D_392MG",4.77034529558067,3.65940024104896,4.52822802351352,8.51930968888565,4.16545998801473,9.64603617055103,11.3890564721921,12.2223682604767,12.121816969725,10.9771733397053,12.5509501471368,12.2852582872693,11.9803389171788,12.4402786130579,10.5656613156879,11.6179917676337,12.2075606010336,13.3780065297579,13.3002987460918,13.463697733735,12.6064759025547,13.6978012526799,13.1652141380222,11.7397500680678,13.1452963626809,13.2259885905828,13.2664012654193,11.8875151703987,11.2797448909035,13.2669329354562,12.7291985733059,13.8336260686037,13.6027217668295,11.8122160570582,12.9087426543389,9.30417605331138,12.7621222231602,12.0937562218699,11.9323020504033,10.3009351774167,12.5092922409848,9.81181758491267,11.637258485855,11.1420527121758,11.3594420181398,8.71760561806633,11.3399256353782,8.90030553381222,11.0806730237548,10.1777792050455,8.69140399212652,10.5034066117106,9.83406267299348,12.5318485039847,10.5346685761407,12.4072431450706,11.1561444157491,13.6218480411581,13.9149217507502,12.6392537049434,11.8163401923632,10.0789498697297,11.9883862524017,8.22016281549756,8.38665313665584,9.46007510219374,10.6145713546464,10.4647469902319,10.1499314531083,12.8494114434651,10.6087991222155,10.6066681377648,11.3383684951618,11.4583143214851,11.7784847633151,11.7608431589912,12.7545727750364,11.5853451929966,12.0896256508921,13.5269883844029,11.7943875578184,12.9616922157418,13.514045754531,11.1805883484366,10.8194467398536,11.4787884160066,10.466119916253,12.1360566891742,10.7162205053915,9.37706811151998,11.6902487776977,10.9382102227059,4.51283569548893,11.659056336284,11.1058000130273,12.0331936661921,8.90671047203725,10.8950154463419,11.7840831555106,9.44879125721693
